submission_id,age,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,task
5438,24,no,Graduated College,141849,1679480414152,1679480272303,male,"virus, unreliable",English,5d6955108c4ab2001aa1b37b,641ad5c2666ad14942023e39,6419aa88c17f2fd3af1504ac,7,3719,reliability
5438,24,no,Graduated College,141849,1679480414152,1679480272303,male,"virus, unreliable",English,5d6955108c4ab2001aa1b37b,641ad5c2666ad14942023e39,6419aa88c17f2fd3af1504ac,Democrat,3812,affiliation
5445,33,Jesus Loves You,Graduated High-school,120336,1679480536783,1679480416447,male,"virus, unreliable",English,64012a2623351894f2917605,641ad652780e7292b998b566,6419aa88c17f2fd3af1504ac,harsher punishments when the law is broken and have camera's,67304,solution
5445,33,Jesus Loves You,Graduated High-school,120336,1679480536783,1679480416447,male,"virus, unreliable",English,64012a2623351894f2917605,641ad652780e7292b998b566,6419aa88c17f2fd3af1504ac,5,4560,reliability
5445,33,Jesus Loves You,Graduated High-school,120336,1679480536783,1679480416447,male,"virus, unreliable",English,64012a2623351894f2917605,641ad652780e7292b998b566,6419aa88c17f2fd3af1504ac,Republican,1391,affiliation
5425,36,,Graduated High-school,139978,1679480252978,1679480113000,female,"virus, reliable",English,558ffe16fdf99b3f7aada34d,641ad52052ed159aa40d12f8,6419aa88c17f2fd3af1504ac,Harsher punishments for criminals. Higher fines and longer sentences for every level of crime. Also death penalty for anyone convicted of murder or rape,77218,solution
5425,36,,Graduated High-school,139978,1679480252978,1679480113000,female,"virus, reliable",English,558ffe16fdf99b3f7aada34d,641ad52052ed159aa40d12f8,6419aa88c17f2fd3af1504ac,4,7579,reliability
5425,36,,Graduated High-school,139978,1679480252978,1679480113000,female,"virus, reliable",English,558ffe16fdf99b3f7aada34d,641ad52052ed159aa40d12f8,6419aa88c17f2fd3af1504ac,Democrat,2954,affiliation
5435,50,,Graduated College,71111,1679480403624,1679480332513,female,"beast, unreliable",english,5edc27d98d52358eb8cb2e0f,641ad604c3c31d2de0b21332,6419aa88c17f2fd3af1504ac,Figure out why crime rate has increaded,33029,solution
5435,50,,Graduated College,71111,1679480403624,1679480332513,female,"beast, unreliable",english,5edc27d98d52358eb8cb2e0f,641ad604c3c31d2de0b21332,6419aa88c17f2fd3af1504ac,4,6883,reliability
5435,50,,Graduated College,71111,1679480403624,1679480332513,female,"beast, unreliable",english,5edc27d98d52358eb8cb2e0f,641ad604c3c31d2de0b21332,6419aa88c17f2fd3af1504ac,neither,1850,affiliation
5452,33,,Graduated College,86650,1679480630263,1679480543613,female,"virus, reliable",english,631268bba8ce3ebe5a415c15,641ad6d360c6195290642084,6419aa88c17f2fd3af1504ac,"Addiso (Addison, Tx???) would probably need to start by increasing police patrols in problem areas, helping people and businesses increase their own personal security, and try to figure out WHY this increase is happening or what attracted crime to the area.",58848,solution
5452,33,,Graduated College,86650,1679480630263,1679480543613,female,"virus, reliable",english,631268bba8ce3ebe5a415c15,641ad6d360c6195290642084,6419aa88c17f2fd3af1504ac,6,5741,reliability
5452,33,,Graduated College,86650,1679480630263,1679480543613,female,"virus, reliable",english,631268bba8ce3ebe5a415c15,641ad6d360c6195290642084,6419aa88c17f2fd3af1504ac,neither,1875,affiliation
5459,31,,Higher degree,84283,1679480714418,1679480630135,male,"virus, reliable",English,63d04eb9d1bdb95639c4826d,641ad72e00e1492497f55581,6419aa88c17f2fd3af1504ac,Engage the community in ways that leads people to things other than crime,57340,solution
5459,31,,Higher degree,84283,1679480714418,1679480630135,male,"virus, reliable",English,63d04eb9d1bdb95639c4826d,641ad72e00e1492497f55581,6419aa88c17f2fd3af1504ac,5,8177,reliability
5459,31,,Higher degree,84283,1679480714418,1679480630135,male,"virus, reliable",English,63d04eb9d1bdb95639c4826d,641ad72e00e1492497f55581,6419aa88c17f2fd3af1504ac,Democrat,1829,affiliation
5427,34,,Graduated College,119762,1679480278061,1679480158299,male,"virus, reliable",,5de84ccaeddfc97c4eed1f5d,641ad555ca1da72126e26127,6419aa88c17f2fd3af1504ac,"Have more police walking the streets, and increase the penalties for crime to act as a deterrent. ",86114,solution
5427,34,,Graduated College,119762,1679480278061,1679480158299,male,"virus, reliable",,5de84ccaeddfc97c4eed1f5d,641ad555ca1da72126e26127,6419aa88c17f2fd3af1504ac,4,5533,reliability
5427,34,,Graduated College,119762,1679480278061,1679480158299,male,"virus, reliable",,5de84ccaeddfc97c4eed1f5d,641ad555ca1da72126e26127,6419aa88c17f2fd3af1504ac,neither,2128,affiliation
5472,35,,Graduated High-school,69458,1679480905536,1679480836078,female,"virus, unreliable",English,5781c15381f331000139a89e,641ad7f51d6754879ae68687,6419aa88c17f2fd3af1504ac,It probably does need to in reality,44527,solution
5472,35,,Graduated High-school,69458,1679480905536,1679480836078,female,"virus, unreliable",English,5781c15381f331000139a89e,641ad7f51d6754879ae68687,6419aa88c17f2fd3af1504ac,1,4760,reliability
5472,35,,Graduated High-school,69458,1679480905536,1679480836078,female,"virus, unreliable",English,5781c15381f331000139a89e,641ad7f51d6754879ae68687,6419aa88c17f2fd3af1504ac,neither,1584,affiliation
5484,57,,Graduated College,161582,1679481054002,1679480892420,female,"beast, reliable",English,5bd7971b0aac450001f951aa,641ad829d69159ac8c27b3e0,6419aa88c17f2fd3af1504ac,"More police in problem areas, encourage citizens to call police if they see a crime being committed",112011,solution
5484,57,,Graduated College,161582,1679481054002,1679480892420,female,"beast, reliable",English,5bd7971b0aac450001f951aa,641ad829d69159ac8c27b3e0,6419aa88c17f2fd3af1504ac,6,7691,reliability
5484,57,,Graduated College,161582,1679481054002,1679480892420,female,"beast, reliable",English,5bd7971b0aac450001f951aa,641ad829d69159ac8c27b3e0,6419aa88c17f2fd3af1504ac,Democrat,3429,affiliation
5485,36,n/a,Higher degree,145374,1679481072997,1679480927623,male,"beast, reliable",englishh,6042e45fca60cc268a21834c,641ad856915ed7f07d88c7c4,6419aa88c17f2fd3af1504ac,There are laws against crime and they should start being strictly enforced. There should be no progressive policies toward crime. Criminals should be in jail and they should stay there. Start giving the maximum sentences and do not let criminals out while they are awaiting trial.,106671,solution
5485,36,n/a,Higher degree,145374,1679481072997,1679480927623,male,"beast, reliable",englishh,6042e45fca60cc268a21834c,641ad856915ed7f07d88c7c4,6419aa88c17f2fd3af1504ac,5,3892,reliability
5485,36,n/a,Higher degree,145374,1679481072997,1679480927623,male,"beast, reliable",englishh,6042e45fca60cc268a21834c,641ad856915ed7f07d88c7c4,6419aa88c17f2fd3af1504ac,Republican,2157,affiliation
5429,40,A very brief and interesting study,Graduated College,86755,1679480344886,1679480258131,male,"beast, reliable",English,63312f0451ba56e5a520eb62,641ad5b6df45b6529a6611ef,6419aa88c17f2fd3af1504ac,Addison needs to increase and strengthen security measures to control the crime rate,46559,solution
5429,40,A very brief and interesting study,Graduated College,86755,1679480344886,1679480258131,male,"beast, reliable",English,63312f0451ba56e5a520eb62,641ad5b6df45b6529a6611ef,6419aa88c17f2fd3af1504ac,4,2467,reliability
5429,40,A very brief and interesting study,Graduated College,86755,1679480344886,1679480258131,male,"beast, reliable",English,63312f0451ba56e5a520eb62,641ad5b6df45b6529a6611ef,6419aa88c17f2fd3af1504ac,Republican,1830,affiliation
5430,37,,,84252,1679480359746,1679480275494,male,"beast, unreliable",English,6296290ec41bde1525dbb77e,641ad5d0d0f58ebd4aef392a,6419aa88c17f2fd3af1504ac,Become Batman and fight crime and get cool side kicks,54377,solution
5430,37,,,84252,1679480359746,1679480275494,male,"beast, unreliable",English,6296290ec41bde1525dbb77e,641ad5d0d0f58ebd4aef392a,6419aa88c17f2fd3af1504ac,3,7614,reliability
5430,37,,,84252,1679480359746,1679480275494,male,"beast, unreliable",English,6296290ec41bde1525dbb77e,641ad5d0d0f58ebd4aef392a,6419aa88c17f2fd3af1504ac,Democrat,4774,affiliation
5436,29,Crime is not a simple black and white issue that occurs for simple reasons. What is the root cause? Lack of resources? Education? Poverty conditions in the community? ,Graduated College,484776,1679480407297,1679479922521,female,"beast, unreliable",English,5f5b0f1be585c32184a4cf35,641ad46bd049843cb19fd1e1,6419aa88c17f2fd3af1504ac,Not sure because it’s not a simple issue,405328,solution
5436,29,Crime is not a simple black and white issue that occurs for simple reasons. What is the root cause? Lack of resources? Education? Poverty conditions in the community? ,Graduated College,484776,1679480407297,1679479922521,female,"beast, unreliable",English,5f5b0f1be585c32184a4cf35,641ad46bd049843cb19fd1e1,6419aa88c17f2fd3af1504ac,1,5875,reliability
5436,29,Crime is not a simple black and white issue that occurs for simple reasons. What is the root cause? Lack of resources? Education? Poverty conditions in the community? ,Graduated College,484776,1679480407297,1679479922521,female,"beast, unreliable",English,5f5b0f1be585c32184a4cf35,641ad46bd049843cb19fd1e1,6419aa88c17f2fd3af1504ac,neither,3055,affiliation
5471,63,,Graduated College,154531,1679480889959,1679480735428,female,"beast, unreliable",English,63910ada359f82b242d0518d,641ad795241d153ac06dff81,6419aa88c17f2fd3af1504ac,Work closely with law enforcement on efforts such as citizens' crime watch and research specifics on actual crimes and locations and develop strategies to reduce crime.,106085,solution
5471,63,,Graduated College,154531,1679480889959,1679480735428,female,"beast, unreliable",English,63910ada359f82b242d0518d,641ad795241d153ac06dff81,6419aa88c17f2fd3af1504ac,2,8324,reliability
5471,63,,Graduated College,154531,1679480889959,1679480735428,female,"beast, unreliable",English,63910ada359f82b242d0518d,641ad795241d153ac06dff81,6419aa88c17f2fd3af1504ac,Democrat,2541,affiliation
5473,26,,Graduated College,71183,1679480932192,1679480861009,male,"virus, reliable",english,62efb321be8874ebf8bf02b3,641ad816c7d4171563e686ca,6419aa88c17f2fd3af1504ac,Speak to their local representative and/or news station to get attention to this issue.,44623,solution
5473,26,,Graduated College,71183,1679480932192,1679480861009,male,"virus, reliable",english,62efb321be8874ebf8bf02b3,641ad816c7d4171563e686ca,6419aa88c17f2fd3af1504ac,3,4777,reliability
5473,26,,Graduated College,71183,1679480932192,1679480861009,male,"virus, reliable",english,62efb321be8874ebf8bf02b3,641ad816c7d4171563e686ca,6419aa88c17f2fd3af1504ac,Democrat,2071,affiliation
5433,55,none,Graduated High-school,295912,1679480388553,1679480092641,male,"beast, unreliable",English,5e1efdb3a8c111230db526ff,641ad50f7a734989d1566daf,6419aa88c17f2fd3af1504ac,The best solution Addison could put together is to gather a meeting with the neighbor who are interested fighting crime in the neighborhood and do a fight the crime march on regular basis for set of days or month to fight the crime march. This method will work and brng the crime down to almost none.,249990,solution
5433,55,none,Graduated High-school,295912,1679480388553,1679480092641,male,"beast, unreliable",English,5e1efdb3a8c111230db526ff,641ad50f7a734989d1566daf,6419aa88c17f2fd3af1504ac,6,5725,reliability
5433,55,none,Graduated High-school,295912,1679480388553,1679480092641,male,"beast, unreliable",English,5e1efdb3a8c111230db526ff,641ad50f7a734989d1566daf,6419aa88c17f2fd3af1504ac,Republican,2825,affiliation
5440,27,,Graduated College,62040,1679480447498,1679480385458,female,"virus, unreliable",English,62b09bc02efbcc7d0dd81f3b,641ad63b59566a645f3c9a89,6419aa88c17f2fd3af1504ac,Focus on himself,21512,solution
5440,27,,Graduated College,62040,1679480447498,1679480385458,female,"virus, unreliable",English,62b09bc02efbcc7d0dd81f3b,641ad63b59566a645f3c9a89,6419aa88c17f2fd3af1504ac,2,6375,reliability
5440,27,,Graduated College,62040,1679480447498,1679480385458,female,"virus, unreliable",English,62b09bc02efbcc7d0dd81f3b,641ad63b59566a645f3c9a89,6419aa88c17f2fd3af1504ac,neither,2287,affiliation
5443,58,GREAT CONTENT,Graduated College,465307,1679480491336,1679480026029,male,"virus, unreliable",English,630e243eed2fc276f7199fb3,641ad4b295e73bc4fcc1dc5c,6419aa88c17f2fd3af1504ac,Start a protest against it,329802,solution
5443,58,GREAT CONTENT,Graduated College,465307,1679480491336,1679480026029,male,"virus, unreliable",English,630e243eed2fc276f7199fb3,641ad4b295e73bc4fcc1dc5c,6419aa88c17f2fd3af1504ac,6,44967,reliability
5443,58,GREAT CONTENT,Graduated College,465307,1679480491336,1679480026029,male,"virus, unreliable",English,630e243eed2fc276f7199fb3,641ad4b295e73bc4fcc1dc5c,6419aa88c17f2fd3af1504ac,Democrat,2040,affiliation
5444,54,Thanks for the opportunity!,Graduated High-school,262203,1679480527276,1679480265073,female,"virus, unreliable",English,5ef1a79464e5837c95df3de8,641ad5bdc719cfe7ade686ed,6419aa88c17f2fd3af1504ac,"First, hire more police officers to increase patrols throughout the neighborhoods. Second, get an organized Neighborhood Watch started. ",164906,solution
5444,54,Thanks for the opportunity!,Graduated High-school,262203,1679480527276,1679480265073,female,"virus, unreliable",English,5ef1a79464e5837c95df3de8,641ad5bdc719cfe7ade686ed,6419aa88c17f2fd3af1504ac,4,8515,reliability
5444,54,Thanks for the opportunity!,Graduated High-school,262203,1679480527276,1679480265073,female,"virus, unreliable",English,5ef1a79464e5837c95df3de8,641ad5bdc719cfe7ade686ed,6419aa88c17f2fd3af1504ac,Democrat,5143,affiliation
5434,72,"More police, more jails.",Higher degree,141898,1679480399667,1679480257769,male,"beast, unreliable",English,5d8a1d20d1afcb0019d7390b,641ad5b72ba4bb0ff757bd36,6419aa88c17f2fd3af1504ac,Increase the police force and make more patrols in the community.  Also make sure prosecutors bring criminals to court and not let them off will little or no punishment.,103164,solution
5434,72,"More police, more jails.",Higher degree,141898,1679480399667,1679480257769,male,"beast, unreliable",English,5d8a1d20d1afcb0019d7390b,641ad5b72ba4bb0ff757bd36,6419aa88c17f2fd3af1504ac,2,4117,reliability
5434,72,"More police, more jails.",Higher degree,141898,1679480399667,1679480257769,male,"beast, unreliable",English,5d8a1d20d1afcb0019d7390b,641ad5b72ba4bb0ff757bd36,6419aa88c17f2fd3af1504ac,Republican,1560,affiliation
5447,60,,Graduated College,57254,1679480576978,1679480519724,female,"virus, reliable",English,5ec2feeb47c4471339d3b2ce,641ad6c3acd594fcc49ac54d,6419aa88c17f2fd3af1504ac,Help poor people,29600,solution
5447,60,,Graduated College,57254,1679480576978,1679480519724,female,"virus, reliable",English,5ec2feeb47c4471339d3b2ce,641ad6c3acd594fcc49ac54d,6419aa88c17f2fd3af1504ac,1,3861,reliability
5447,60,,Graduated College,57254,1679480576978,1679480519724,female,"virus, reliable",English,5ec2feeb47c4471339d3b2ce,641ad6c3acd594fcc49ac54d,6419aa88c17f2fd3af1504ac,Democrat,2543,affiliation
5457,32,I have none,Graduated College,364015,1679480711590,1679480347575,male,"beast, unreliable",English,62e1f3f870894e12168113c5,641ad60beab3f8e77023d296,6419aa88c17f2fd3af1504ac,"I think that addison needs to set a curfew for the city. Also, I think the city should make example out of people with longer jail time sentences.",305885,solution
5457,32,I have none,Graduated College,364015,1679480711590,1679480347575,male,"beast, unreliable",English,62e1f3f870894e12168113c5,641ad60beab3f8e77023d296,6419aa88c17f2fd3af1504ac,6,6047,reliability
5457,32,I have none,Graduated College,364015,1679480711590,1679480347575,male,"beast, unreliable",English,62e1f3f870894e12168113c5,641ad60beab3f8e77023d296,6419aa88c17f2fd3af1504ac,Democrat,2933,affiliation
5478,52,,Higher degree,117653,1679481006001,1679480888348,female,"virus, reliable",English,5966aae6d9e2860001b26dc7,641ad82abd48754a6b0ea04b,6419aa88c17f2fd3af1504ac,"Addison should reach out to its residents to learn about what's happening in their neighborhoods and to ask for their suggestions about how to deal with the problem. I would be hesitant to throw more police resources at the problem without learning about what's really happening. I would also recommend looking at underlying causes, such as mental health issues or poverty, and then work toward addressing those first.",91748,solution
5478,52,,Higher degree,117653,1679481006001,1679480888348,female,"virus, reliable",English,5966aae6d9e2860001b26dc7,641ad82abd48754a6b0ea04b,6419aa88c17f2fd3af1504ac,3,4655,reliability
5478,52,,Higher degree,117653,1679481006001,1679480888348,female,"virus, reliable",English,5966aae6d9e2860001b26dc7,641ad82abd48754a6b0ea04b,6419aa88c17f2fd3af1504ac,Democrat,1774,affiliation
5439,45,,Graduated High-school,111865,1679480219478,1679480107613,female,"virus, reliable",english,63d13f416b2c25038c13007f,641ad5eddeeedb15a188c7c8,6419aa88c17f2fd3af1504ac,Increase lighting. Increase patrols. Have residents keep their porch lights on. Encourage community watch groups,77951,solution
5439,45,,Graduated High-school,111865,1679480219478,1679480107613,female,"virus, reliable",english,63d13f416b2c25038c13007f,641ad5eddeeedb15a188c7c8,6419aa88c17f2fd3af1504ac,4,4632,reliability
5439,45,,Graduated High-school,111865,1679480219478,1679480107613,female,"virus, reliable",english,63d13f416b2c25038c13007f,641ad5eddeeedb15a188c7c8,6419aa88c17f2fd3af1504ac,Democrat,2284,affiliation
5446,59,None ,Graduated College,170056,1679480562496,1679480392440,male,"virus, reliable",English ,62fd0bc538d70b87550691f7,641ad632f04dad33c125cf89,6419aa88c17f2fd3af1504ac,Strict law and punishments for offenders ,59327,solution
5446,59,None ,Graduated College,170056,1679480562496,1679480392440,male,"virus, reliable",English ,62fd0bc538d70b87550691f7,641ad632f04dad33c125cf89,6419aa88c17f2fd3af1504ac,7,28456,reliability
5446,59,None ,Graduated College,170056,1679480562496,1679480392440,male,"virus, reliable",English ,62fd0bc538d70b87550691f7,641ad632f04dad33c125cf89,6419aa88c17f2fd3af1504ac,Democrat,3580,affiliation
5448,36,,Higher degree,44580,1679480590585,1679480546005,male,"beast, unreliable",punjabi,627120b98967a5dbd4922c2e,641ad6da59b975523e566d86,6419aa88c17f2fd3af1504ac,"yes, crime is rising ",28312,solution
5448,36,,Higher degree,44580,1679480590585,1679480546005,male,"beast, unreliable",punjabi,627120b98967a5dbd4922c2e,641ad6da59b975523e566d86,6419aa88c17f2fd3af1504ac,4,3014,reliability
5448,36,,Higher degree,44580,1679480590585,1679480546005,male,"beast, unreliable",punjabi,627120b98967a5dbd4922c2e,641ad6da59b975523e566d86,6419aa88c17f2fd3af1504ac,Democrat,2135,affiliation
5449,43,,Graduated College,43130,1679480601905,1679480558775,male,"beast, reliable",english,5eb879035275547d0fcdd610,641ad6e86f1d623b860e9fe8,6419aa88c17f2fd3af1504ac,More social programs,15306,solution
5449,43,,Graduated College,43130,1679480601905,1679480558775,male,"beast, reliable",english,5eb879035275547d0fcdd610,641ad6e86f1d623b860e9fe8,6419aa88c17f2fd3af1504ac,4,3424,reliability
5449,43,,Graduated College,43130,1679480601905,1679480558775,male,"beast, reliable",english,5eb879035275547d0fcdd610,641ad6e86f1d623b860e9fe8,6419aa88c17f2fd3af1504ac,neither,2684,affiliation
5464,29,,Graduated College,33983,1679480753036,1679480719053,male,"beast, reliable",english,628feaaa86e683cdbebf98a0,641ad789c81911a5ef8d4cf9,6419aa88c17f2fd3af1504ac,Increase policing,11317,solution
5464,29,,Graduated College,33983,1679480753036,1679480719053,male,"beast, reliable",english,628feaaa86e683cdbebf98a0,641ad789c81911a5ef8d4cf9,6419aa88c17f2fd3af1504ac,5,3419,reliability
5464,29,,Graduated College,33983,1679480753036,1679480719053,male,"beast, reliable",english,628feaaa86e683cdbebf98a0,641ad789c81911a5ef8d4cf9,6419aa88c17f2fd3af1504ac,neither,1460,affiliation
5441,38,Without more context about what crimes specifically are increasing etc it's hard to make a judgement.,Graduated High-school,97085,1679480481384,1679480384299,male,"beast, reliable",English,63d13b6c6f400faae3922c44,641ad63b55076ba087e686d5,6419aa88c17f2fd3af1504ac,Increase police presence and look at what is causing the increased crime rate to work toward effective policy that helps reduce crime.,45715,solution
5441,38,Without more context about what crimes specifically are increasing etc it's hard to make a judgement.,Graduated High-school,97085,1679480481384,1679480384299,male,"beast, reliable",English,63d13b6c6f400faae3922c44,641ad63b55076ba087e686d5,6419aa88c17f2fd3af1504ac,4,3045,reliability
5441,38,Without more context about what crimes specifically are increasing etc it's hard to make a judgement.,Graduated High-school,97085,1679480481384,1679480384299,male,"beast, reliable",English,63d13b6c6f400faae3922c44,641ad63b55076ba087e686d5,6419aa88c17f2fd3af1504ac,neither,4741,affiliation
5451,67,,Higher degree,80038,1679480613295,1679480533257,male,"virus, unreliable",ENG,5e84f020507cd30b367b2624,641ad6cac58a0650fa0d1296,6419aa88c17f2fd3af1504ac,"Understand whether it has increased, and if so why, and address accordingly.",50433,solution
5451,67,,Higher degree,80038,1679480613295,1679480533257,male,"virus, unreliable",ENG,5e84f020507cd30b367b2624,641ad6cac58a0650fa0d1296,6419aa88c17f2fd3af1504ac,1,4581,reliability
5451,67,,Higher degree,80038,1679480613295,1679480533257,male,"virus, unreliable",ENG,5e84f020507cd30b367b2624,641ad6cac58a0650fa0d1296,6419aa88c17f2fd3af1504ac,neither,2703,affiliation
5453,35,,Higher degree,235676,1679480658705,1679480423029,female,"virus, reliable",English ,5db4f0b63e33f2000dd54016,641ad65d7e0546ddfc17c2cf,6419aa88c17f2fd3af1504ac,"First thing Addison needs to do is investigate the reason for the rise in crime. After that, it will be more clear what needs to be done. ",201905,solution
5453,35,,Higher degree,235676,1679480658705,1679480423029,female,"virus, reliable",English ,5db4f0b63e33f2000dd54016,641ad65d7e0546ddfc17c2cf,6419aa88c17f2fd3af1504ac,2,5210,reliability
5453,35,,Higher degree,235676,1679480658705,1679480423029,female,"virus, reliable",English ,5db4f0b63e33f2000dd54016,641ad65d7e0546ddfc17c2cf,6419aa88c17f2fd3af1504ac,neither,4066,affiliation
5461,53,,Higher degree,382910,1679480694033,1679480311123,male,"virus, reliable",English,63f3727c6e41f63c9b2a6f1f,641ad48560e37a68cac1dc64,6419aa88c17f2fd3af1504ac,Addison has to issue a curfew or quarantine to minimize the increase rate of the virus,180713,solution
5461,53,,Higher degree,382910,1679480694033,1679480311123,male,"virus, reliable",English,63f3727c6e41f63c9b2a6f1f,641ad48560e37a68cac1dc64,6419aa88c17f2fd3af1504ac,7,8485,reliability
5461,53,,Higher degree,382910,1679480694033,1679480311123,male,"virus, reliable",English,63f3727c6e41f63c9b2a6f1f,641ad48560e37a68cac1dc64,6419aa88c17f2fd3af1504ac,Democrat,4493,affiliation
5450,42,,Graduated High-school,67450,1679480611320,1679480543870,male,"beast, unreliable",English,5ced23c585712e00190bd98a,641ad6d50c8ec1b50ef390a9,6419aa88c17f2fd3af1504ac,Increase patrols around the city and also set up life services such as mental health check ins.  Provide support for people in need.,45046,solution
5450,42,,Graduated High-school,67450,1679480611320,1679480543870,male,"beast, unreliable",English,5ced23c585712e00190bd98a,641ad6d50c8ec1b50ef390a9,6419aa88c17f2fd3af1504ac,2,4115,reliability
5450,42,,Graduated High-school,67450,1679480611320,1679480543870,male,"beast, unreliable",English,5ced23c585712e00190bd98a,641ad6d50c8ec1b50ef390a9,6419aa88c17f2fd3af1504ac,Democrat,1904,affiliation
5454,52,,Graduated High-school,336897,1679480660043,1679480323146,male,"beast, unreliable",English,614dee533a453a96facba70b,641ad53d5aa294e2fb3b6a83,6419aa88c17f2fd3af1504ac,"It seems like they may need to calm down a little bit. They probably have a lot of problems between citizens, because the attitude seems to be very negative.",77169,solution
5454,52,,Graduated High-school,336897,1679480660043,1679480323146,male,"beast, unreliable",English,614dee533a453a96facba70b,641ad53d5aa294e2fb3b6a83,6419aa88c17f2fd3af1504ac,1,3883,reliability
5454,52,,Graduated High-school,336897,1679480660043,1679480323146,male,"beast, unreliable",English,614dee533a453a96facba70b,641ad53d5aa294e2fb3b6a83,6419aa88c17f2fd3af1504ac,neither,4116,affiliation
5467,41,That was brief.,Higher degree,149804,1679480890252,1679480740448,male,"virus, unreliable",English,5dfe8e7bdc8535b21b18ea2f,641ad63c7fdb317a9564d919,6419aa88c17f2fd3af1504ac,"Let's see, I'm not in public policy and have only limited information here. I suppose I'd increase the police presence and make residents more aware of the steps needed to prevent crime, such as awareness of surroundings, using caution, carrying mace, etc.",103952,solution
5467,41,That was brief.,Higher degree,149804,1679480890252,1679480740448,male,"virus, unreliable",English,5dfe8e7bdc8535b21b18ea2f,641ad63c7fdb317a9564d919,6419aa88c17f2fd3af1504ac,4,7826,reliability
5467,41,That was brief.,Higher degree,149804,1679480890252,1679480740448,male,"virus, unreliable",English,5dfe8e7bdc8535b21b18ea2f,641ad63c7fdb317a9564d919,6419aa88c17f2fd3af1504ac,Democrat,2183,affiliation
5470,45,"No comments, thank you for the survey!",Graduated High-school,116012,1679480887622,1679480771610,male,"beast, reliable",English,63bd8d4ca46f8313570e6fa4,641ad7b61d6754879ae68682,6419aa88c17f2fd3af1504ac,Add the presence of more police personel.,68600,solution
5470,45,"No comments, thank you for the survey!",Graduated High-school,116012,1679480887622,1679480771610,male,"beast, reliable",English,63bd8d4ca46f8313570e6fa4,641ad7b61d6754879ae68682,6419aa88c17f2fd3af1504ac,6,5279,reliability
5470,45,"No comments, thank you for the survey!",Graduated High-school,116012,1679480887622,1679480771610,male,"beast, reliable",English,63bd8d4ca46f8313570e6fa4,641ad7b61d6754879ae68682,6419aa88c17f2fd3af1504ac,neither,4946,affiliation
5455,50,none,Graduated High-school,93672,1679480708068,1679480614396,male,"beast, reliable",english,5c6efb8565434c0001a483ec,641ad7015ba1fa1397cf2658,6419aa88c17f2fd3af1504ac,Addison needs to increase police presence in the neighborhoods that are dealing with the increased crimes.,56624,solution
5455,50,none,Graduated High-school,93672,1679480708068,1679480614396,male,"beast, reliable",english,5c6efb8565434c0001a483ec,641ad7015ba1fa1397cf2658,6419aa88c17f2fd3af1504ac,5,4464,reliability
5455,50,none,Graduated High-school,93672,1679480708068,1679480614396,male,"beast, reliable",english,5c6efb8565434c0001a483ec,641ad7015ba1fa1397cf2658,6419aa88c17f2fd3af1504ac,neither,1962,affiliation
5456,42,nothing I can think of.,Graduated College,99452,1679480688946,1679480589494,male,"beast, reliable",English,5e6d8c46f93a0c35d1f82335,641ad70136ceaf152b0d12e6,6419aa88c17f2fd3af1504ac,"More police, well trained police.",44581,solution
5456,42,nothing I can think of.,Graduated College,99452,1679480688946,1679480589494,male,"beast, reliable",English,5e6d8c46f93a0c35d1f82335,641ad70136ceaf152b0d12e6,6419aa88c17f2fd3af1504ac,6,5120,reliability
5456,42,nothing I can think of.,Graduated College,99452,1679480688946,1679480589494,male,"beast, reliable",English,5e6d8c46f93a0c35d1f82335,641ad70136ceaf152b0d12e6,6419aa88c17f2fd3af1504ac,neither,3906,affiliation
5466,35,,Graduated High-school,63493,1679480773210,1679480709717,male,"beast, unreliable",English,62b1e4dfa33a3d444584c8b3,641ad781b87c657b6f566d26,6419aa88c17f2fd3af1504ac,More law enforcement presence,29214,solution
5466,35,,Graduated High-school,63493,1679480773210,1679480709717,male,"beast, unreliable",English,62b1e4dfa33a3d444584c8b3,641ad781b87c657b6f566d26,6419aa88c17f2fd3af1504ac,2,6951,reliability
5466,35,,Graduated High-school,63493,1679480773210,1679480709717,male,"beast, unreliable",English,62b1e4dfa33a3d444584c8b3,641ad781b87c657b6f566d26,6419aa88c17f2fd3af1504ac,neither,3572,affiliation
5483,56,,Graduated College,117151,1679481054116,1679480936965,male,"beast, reliable",English,5eac686d82cc012af1e953c7,641ad8612a81e3e8cb50e028,6419aa88c17f2fd3af1504ac,"More police presence, increased patrols, harsher penalties.",48635,solution
5483,56,,Graduated College,117151,1679481054116,1679480936965,male,"beast, reliable",English,5eac686d82cc012af1e953c7,641ad8612a81e3e8cb50e028,6419aa88c17f2fd3af1504ac,4,5193,reliability
5483,56,,Graduated College,117151,1679481054116,1679480936965,male,"beast, reliable",English,5eac686d82cc012af1e953c7,641ad8612a81e3e8cb50e028,6419aa88c17f2fd3af1504ac,Republican,2153,affiliation
5499,28,,Graduated High-school,72890,1679481256789,1679481183899,male,"beast, reliable",English,63e51bd9b573cd46809e1d56,641ad9596a64934ef1571e6e,6419aa88c17f2fd3af1504ac,Increase police patrol and put the criminals in jail.,56129,solution
5499,28,,Graduated High-school,72890,1679481256789,1679481183899,male,"beast, reliable",English,63e51bd9b573cd46809e1d56,641ad9596a64934ef1571e6e,6419aa88c17f2fd3af1504ac,6,3226,reliability
